"","X.1","X","ccode","new_tc","new_tc_dummy","num_tc","tc_tally","cluster_1","cluster_size1","cluster_length1","cluster_2","cluster_size2","cluster_length2","cluster_3","cluster_size3","cluster_length3","cluster_4","cluster_size4","cluster_length4","cluster_5","cluster_size5","cluster_length5","unique_id","year","area","area_1000","area_1000_log","country_age","democ","durable","elec_dem_vdem","elf","event_num","exist_tc","fighting_wtc","first_tc","first_tc_alt","force_lin_decay","force_t10","force_t20","forceful","lib_dem_vdem","lmtnest","polity2","iso_a2","region","region2","un_region","state_name","tc_persists_alt","birth_type","hs_capacity","hs_capacity_sd","lag_fragility","fragility","cowintraongoing","cowintraonset","cow_inter","cold_war","post_cold_war","v2terr","pitf_sf","pitf_effect","pitf_legit","v2svstterr","v2svstterr_codelow","v2svstterr_codehigh","v2svstterr_sd","v2svstterr_mean","fail","alt_stop","alt_start"
"2198",2198,2198,435,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.1977,1977,1142046,1142.046021,7.040576688,18,0,15,0.214,0.625,2,1,1,NA,1,0,0,0,0,0.131,0,-7,"MR","SubSahAfr","Africa","Western Africa","Mauritania",1,1,-0.097029999,0.391548991,0.074890003,0.097029999,0,0,0,1,0,1.825006843,NA,NA,NA,96.6,94.938,98.262,1.662,96.6,0,18,17
"2199",2199,2199,435,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.1978,1978,1142046,1142.046021,7.040576688,19,0,16,0.159,0.625,2,1,1,NA,1,0,0,0,0,0.079,0,-7,"MR","SubSahAfr","Africa","Western Africa","Mauritania",1,1,-0.167500004,0.390009612,0.097029999,0.167500004,0,0,0,1,0,1.825006843,NA,NA,NA,96.6,94.938,98.262,1.662,96.6,0,19,18
"2200",2200,2200,435,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.1979,1979,1043783,1043.782959,6.950606853,20,0,17,0.099,0.625,2,1,0,NA,1,0,0,0,0,0.05,0,-7,"MR","SubSahAfr","Africa","Western Africa","Mauritania",1,1,-0.194299996,0.392015308,0.167500004,0.194299996,0,0,0,1,0,1.475790977,NA,NA,NA,92.8,89.512,96.088,3.288,92.8,0,20,19
"2201",2201,2201,435,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.198,1980,1043783,1043.782959,6.950606853,21,0,18,0.099,0.625,2,1,0,NA,1,0,0,0,0,0.05,0,-7,"MR","SubSahAfr","Africa","Western Africa","Mauritania",1,1,-0.29429999,0.404992104,0.194299996,0.29429999,0,0,0,1,0,1.554773569,NA,NA,NA,93.8,90.586,97.014,3.214,93.8,0,21,20
"2202",2202,2202,435,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.1981,1981,1043783,1043.782959,6.950606853,22,0,19,0.099,0.625,2,1,0,NA,1,0,0,0,0,0.055,0,-7,"MR","SubSahAfr","Africa","Western Africa","Mauritania",1,1,-0.166700006,0.398344487,0.29429999,0.166700006,0,0,0,1,0,1.554773569,NA,NA,NA,93.8,90.586,97.014,3.214,93.8,0,22,21
"2203",2203,2203,435,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.1982,1982,1043783,1043.782959,6.950606853,23,0,20,0.099,0.625,2,1,0,NA,1,0,0,0,0,0.048,0,-7,"MR","SubSahAfr","Africa","Western Africa","Mauritania",1,1,-0.171599999,0.398793012,0.166700006,0.171599999,0,0,0,1,0,1.554773569,NA,NA,NA,93.8,90.586,97.014,3.214,93.8,0,23,22
"2204",2204,2204,435,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.1983,1983,1043783,1043.782959,6.950606853,24,0,21,0.099,0.625,2,1,0,NA,1,0,0,0,0,0.048,0,-7,"MR","SubSahAfr","Africa","Western Africa","Mauritania",1,1,-0.121399999,0.400335908,0.171599999,0.121399999,0,0,0,1,0,1.554773569,NA,NA,NA,93.8,90.586,97.014,3.214,93.8,0,24,23
"2205",2205,2205,435,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.1984,1984,1043783,1043.782959,6.950606853,25,0,22,0.1,0.625,2,1,0,NA,1,0,0,0,0,0.048,0,-7,"MR","SubSahAfr","Africa","Western Africa","Mauritania",1,1,-0.060090002,0.4037036,0.121399999,0.060090002,0,0,0,1,0,1.554773569,NA,NA,NA,93.8,90.586,97.014,3.214,93.8,0,25,24
"2206",2206,2206,435,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.1985,1985,1043783,1043.782959,6.950606853,26,0,23,0.109,0.625,2,1,0,NA,1,0,0,0,0,0.052,0,-7,"MR","SubSahAfr","Africa","Western Africa","Mauritania",1,1,-0.121100001,0.400630802,0.060090002,0.121100001,0,0,0,1,0,1.554773569,NA,NA,NA,93.8,90.586,97.014,3.214,93.8,0,26,25
"2207",2207,2207,435,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.1986,1986,1043783,1043.782959,6.950606853,27,0,24,0.109,0.625,2,1,0,NA,1,0,0,0,0,0.052,0,-7,"MR","SubSahAfr","Africa","Western Africa","Mauritania",1,1,-0.133300006,0.400127798,0.121100001,0.133300006,0,0,0,1,0,1.554773569,NA,NA,NA,93.8,90.586,97.014,3.214,93.8,0,27,26
"2208",2208,2208,435,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.1987,1987,1043783,1043.782959,6.950606853,28,0,25,0.117,0.625,2,1,0,NA,1,0,0,0,0,0.053,0,-7,"MR","SubSahAfr","Africa","Western Africa","Mauritania",1,1,-0.154899999,0.404239893,0.133300006,0.154899999,0,0,0,1,0,1.554773569,NA,NA,NA,93.8,90.586,97.014,3.214,93.8,0,28,27
"2209",2209,2209,435,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.1988,1988,1043783,1043.782959,6.950606853,29,0,26,0.117,0.625,2,1,0,NA,1,0,0,0,0,0.053,0,-7,"MR","SubSahAfr","Africa","Western Africa","Mauritania",1,1,-0.137700006,0.399211586,0.154899999,0.137700006,0,0,0,1,0,1.554773569,NA,NA,NA,93.8,90.586,97.014,3.214,93.8,0,29,28
"2210",2210,2210,435,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.1989,1989,1043783,1043.782959,6.950606853,30,0,27,0.124,0.625,2,1,0,NA,1,0,0,0,0,0.049,0,-7,"MR","SubSahAfr","Africa","Western Africa","Mauritania",1,1,-0.203799993,0.400918812,0.137700006,0.203799993,0,0,0,1,0,1.554773569,NA,NA,NA,93.8,90.586,97.014,3.214,93.8,0,30,29
"2211",2211,2211,435,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.199,1990,1043783,1043.782959,6.950606853,31,0,28,0.126,0.625,2,1,0,NA,1,0,0,0,0,0.047,0,-7,"MR","SubSahAfr","Africa","Western Africa","Mauritania",1,1,-0.1219,0.401562393,0.203799993,0.1219,0,0,0,0,1,1.554773569,NA,NA,NA,93.8,90.586,97.014,3.214,93.8,0,31,30
"2212",2212,2212,435,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.1991,1991,1043783,1043.782959,6.950606853,32,0,29,0.138,0.625,2,1,0,NA,1,0,0,0,0,0.059,0,-6,"MR","SubSahAfr","Africa","Western Africa","Mauritania",1,1,-0.221200004,0.398071587,0.1219,0.221200004,0,0,0,0,1,1.554773569,NA,NA,NA,93.8,90.586,97.014,3.214,93.8,0,32,31
"2213",2213,2213,435,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.1992,1992,1043783,1043.782959,6.950606853,33,0,30,0.201,0.625,2,1,0,NA,1,0,0,0,0,0.094,0,-6,"MR","SubSahAfr","Africa","Western Africa","Mauritania",1,1,-0.235400006,0.39908421,0.221200004,0.235400006,0,0,0,0,1,1.554773569,NA,NA,NA,93.8,90.586,97.014,3.214,93.8,0,33,32
"2214",2214,2214,435,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.1993,1993,1043783,1043.782959,6.950606853,34,0,31,0.298,0.625,2,1,0,NA,1,0,0,0,0,0.125,0,-6,"MR","SubSahAfr","Africa","Western Africa","Mauritania",1,1,-0.232299998,0.39447391,0.235400006,0.232299998,0,0,0,0,1,1.554773569,NA,NA,NA,93.8,90.586,97.014,3.214,93.8,0,34,33
"2215",2215,2215,435,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.1994,1994,1043783,1043.782959,6.950606853,35,0,32,0.297,0.625,2,1,0,NA,1,0,0,0,0,0.122,0,-6,"MR","SubSahAfr","Africa","Western Africa","Mauritania",1,1,-0.223800004,0.387676597,0.232299998,0.223800004,0,0,0,0,1,1.554773569,NA,NA,NA,93.8,90.586,97.014,3.214,93.8,0,35,34
"2216",2216,2216,435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.1995,1995,1043783,1043.782959,6.950606853,36,0,33,0.305,0.625,2,1,0,NA,1,0,0,0,0,0.126,0,-6,"MR","SubSahAfr","Africa","Western Africa","Mauritania",0,1,-0.129999995,0.39207831,0.223800004,0.129999995,0,0,0,0,1,1.554773569,18,9,9,93.8,90.586,97.014,3.214,93.8,0,36,35
"2217",2217,2217,435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.1996,1996,1043783,1043.782959,6.950606853,37,0,34,0.302,0.625,2,1,0,NA,1,0,0,0,0,0.13,0,-6,"MR","SubSahAfr","Africa","Western Africa","Mauritania",0,1,-0.104500003,0.387188613,0.129999995,0.104500003,0,0,0,0,1,1.554773569,17,9,8,93.8,90.586,97.014,3.214,93.8,0,37,36
"2218",2218,2218,435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.1997,1997,1043783,1043.782959,6.950606853,38,0,35,0.304,0.625,2,1,0,NA,1,0,0,0,0,0.132,0,-6,"MR","SubSahAfr","Africa","Western Africa","Mauritania",0,1,-0.031490002,0.386851311,0.104500003,0.031490002,0,0,0,0,1,1.554773569,19,10,9,93.8,90.586,97.014,3.214,93.8,0,38,37
"2219",2219,2219,435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.1998,1998,1043783,1043.782959,6.950606853,39,0,36,0.298,0.625,2,1,0,NA,1,0,0,0,0,0.132,0,-6,"MR","SubSahAfr","Africa","Western Africa","Mauritania",0,1,-0.079000004,0.393078506,0.031490002,0.079000004,0,0,0,0,1,1.554773569,15,10,5,93.8,90.586,97.014,3.214,93.8,0,39,38
"2220",2220,2220,435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.1999,1999,1043783,1043.782959,6.950606853,40,0,37,0.298,0.625,2,1,0,NA,1,0,0,0,0,0.132,0,-6,"MR","SubSahAfr","Africa","Western Africa","Mauritania",0,1,-0.049849998,0.392299891,0.079000004,0.049849998,0,0,0,0,1,1.554773569,15,10,5,93.8,90.586,97.014,3.214,93.8,0,40,39
"2221",2221,2221,435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.2,2000,1043783,1043.782959,6.950606853,41,0,38,0.323,0.625,2,1,0,NA,1,0,0,0,0,0.146,0,-6,"MR","SubSahAfr","Africa","Western Africa","Mauritania",0,1,0.002712,0.398541808,0.049849998,-0.002712,0,0,0,0,1,1.554773569,17,9,8,93.8,90.586,97.014,3.214,93.8,0,41,40
"2222",2222,2222,435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.2001,2001,1043783,1043.782959,6.950606853,42,0,39,0.309,0.625,2,1,0,NA,1,0,0,0,0,0.144,0,-6,"MR","SubSahAfr","Africa","Western Africa","Mauritania",0,1,0.003158,0.3840653,-0.002712,-0.003158,0,0,0,0,1,1.554773569,18,9,9,93.8,90.586,97.014,3.214,93.8,0,42,41
"2223",2223,2223,435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.2002,2002,1043783,1043.782959,6.950606853,43,0,40,0.322,0.625,2,1,0,NA,1,0,0,0,0,0.147,0,-6,"MR","SubSahAfr","Africa","Western Africa","Mauritania",0,1,0.059640002,0.389351308,-0.003158,-0.059640002,0,0,0,0,1,1.554773569,17,8,9,93.8,90.586,97.014,3.214,93.8,0,43,42
"2224",2224,2224,435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.2003,2003,1043783,1043.782959,6.950606853,44,0,41,0.32,0.625,2,1,0,NA,1,0,0,0,0,0.145,0,-6,"MR","SubSahAfr","Africa","Western Africa","Mauritania",0,1,0.003524,0.392252088,-0.059640002,-0.003524,0,0,0,0,1,1.554773569,17,9,8,93.8,90.586,97.014,3.214,93.8,0,44,43
"2225",2225,2225,435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.2004,2004,1043783,1043.782959,6.950606853,45,0,42,0.326,0.625,2,1,0,NA,1,0,0,0,0,0.152,0,-6,"MR","SubSahAfr","Africa","Western Africa","Mauritania",0,1,-0.217899993,0.329014003,-0.003524,0.217899993,0,0,0,0,1,1.554773569,17,9,8,93.8,90.586,97.014,3.214,93.8,0,45,44
"2226",2226,2226,435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.2005,2005,1043783,1043.782959,6.950606853,46,0,0,0.296,0.625,2,1,0,NA,1,0,0,0,0,0.1,0,-5,"MR","SubSahAfr","Africa","Western Africa","Mauritania",0,1,-0.094169997,0.302335411,0.217899993,0.094169997,0,0,0,0,1,1.554773569,16,8,8,93.8,90.586,97.014,3.214,93.8,0,46,45
"2227",2227,2227,435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.2006,2006,1043783,1043.782959,6.950606853,47,0,0,0.24,0.625,2,1,0,NA,1,0,0,0,0,0.131,0,-3,"MR","SubSahAfr","Africa","Western Africa","Mauritania",0,1,-0.031750001,0.305876315,0.094169997,0.031750001,0,0,0,0,1,1.554773569,16,8,8,93.8,90.586,97.014,3.214,93.8,0,47,46
"2228",2228,2228,435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.2007,2007,1043783,1043.782959,6.950606853,48,4,0,0.456,0.625,2,1,0,NA,1,0,0,0,0,0.262,0,4,"MR","SubSahAfr","Africa","Western Africa","Mauritania",0,1,-0.109700002,0.302645892,0.031750001,0.109700002,0,0,0,0,1,1.554773569,16,8,8,93.8,90.586,97.014,3.214,93.8,0,48,47
"2229",2229,2229,435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.2008,2008,1043783,1043.782959,6.950606853,49,0,0,0.41,0.625,2,1,0,NA,1,0,0,0,0,0.249,0,-5,"MR","SubSahAfr","Africa","Western Africa","Mauritania",0,1,0.070929997,0.309387505,0.109700002,-0.070929997,0,0,0,0,1,1.554773569,16,8,8,93.8,90.586,97.014,3.214,93.8,0,49,48
"2230",2230,2230,435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.2009,2009,1043783,1043.782959,6.950606853,50,0,0,0.389,0.625,2,1,0,NA,1,0,0,0,0,0.22,0,-2,"MR","SubSahAfr","Africa","Western Africa","Mauritania",0,1,0.006014,0.305006593,-0.070929997,-0.006014,0,0,0,0,1,1.554773569,16,8,8,93.8,90.586,97.014,3.214,93.8,0,50,49
"2231",2231,2231,435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.201,2010,1043783,1043.782959,6.950606853,51,0,1,0.496,0.625,2,1,0,NA,1,0,0,0,0,0.262,0,-2,"MR","SubSahAfr","Africa","Western Africa","Mauritania",0,1,-0.114,0.308511794,-0.006014,0.114,0,0,0,0,1,1.554773569,16,8,8,93.8,90.586,97.014,3.214,93.8,0,51,50
"2232",2232,2232,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.196,1960,1188523,1188.522949,7.080466596,1,0,0,0.162,0.637000024,1,0,0,0,0,0,0,0,0,0.137,1.131402135,-7,"NE","SubSahAfr","Africa","Western Africa","Niger",0,1,-0.804899991,0.422510505,NA,0.804899991,0,0,0,1,0,0.95416528,NA,NA,NA,81,70.965,91.035,10.035,81,0,1,0
"2233",2233,2233,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.1961,1961,1188523,1188.522949,7.080466596,2,0,1,0.23,0.637000024,1,0,0,0,0,0,0,0,0,0.153,1.131402135,-7,"NE","SubSahAfr","Africa","Western Africa","Niger",0,1,-0.787500024,0.424714506,0.804899991,0.787500024,0,0,0,1,0,0.95416528,NA,NA,NA,81,70.965,91.035,10.035,81,0,2,1
"2234",2234,2234,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.1962,1962,1188523,1188.522949,7.080466596,3,0,2,0.215,0.637000024,1,0,0,0,0,0,0,0,0,0.145,1.131402135,-7,"NE","SubSahAfr","Africa","Western Africa","Niger",0,1,-0.78640002,0.424895406,0.787500024,0.78640002,0,0,0,1,0,0.95416528,NA,NA,NA,81,70.965,91.035,10.035,81,0,3,2
"2235",2235,2235,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.1963,1963,1188523,1188.522949,7.080466596,4,0,3,0.215,0.637000024,1,0,0,0,0,0,0,0,0,0.146,1.131402135,-7,"NE","SubSahAfr","Africa","Western Africa","Niger",0,1,-0.574100018,0.441224813,0.78640002,0.574100018,0,0,0,1,0,0.95416528,NA,NA,NA,81,70.965,91.035,10.035,81,0,4,3
"2236",2236,2236,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.1964,1964,1188523,1188.522949,7.080466596,5,0,4,0.212,0.637000024,1,0,0,0,0,0,0,0,0,0.147,1.131402135,-7,"NE","SubSahAfr","Africa","Western Africa","Niger",0,1,-0.583299994,0.456880808,0.574100018,0.583299994,0,0,0,1,0,0.95416528,NA,NA,NA,81,70.965,91.035,10.035,81,0,5,4
"2237",2237,2237,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.1965,1965,1188523,1188.522949,7.080466596,6,0,5,0.205,0.637000024,1,0,0,0,0,0,0,0,0,0.145,1.131402135,-7,"NE","SubSahAfr","Africa","Western Africa","Niger",0,1,-0.576900005,0.450963706,0.583299994,0.576900005,0,0,0,1,0,0.95416528,NA,NA,NA,81,70.965,91.035,10.035,81,0,6,5
"2238",2238,2238,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.1966,1966,1188523,1188.522949,7.080466596,7,0,6,0.195,0.637000024,1,0,0,0,0,0,0,0,0,0.148,1.131402135,-7,"NE","SubSahAfr","Africa","Western Africa","Niger",0,1,-0.556400001,0.44718191,0.576900005,0.556400001,0,0,0,1,0,0.95416528,NA,NA,NA,81,70.965,91.035,10.035,81,0,7,6
"2239",2239,2239,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.1967,1967,1188523,1188.522949,7.080466596,8,0,7,0.194,0.637000024,1,0,0,0,0,0,0,0,0,0.146,1.131402135,-7,"NE","SubSahAfr","Africa","Western Africa","Niger",0,1,-0.551999986,0.446723104,0.556400001,0.551999986,0,0,0,1,0,0.95416528,NA,NA,NA,81,70.965,91.035,10.035,81,0,8,7
"2240",2240,2240,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.1968,1968,1188523,1188.522949,7.080466596,9,0,8,0.192,0.637000024,1,0,0,0,0,0,0,0,0,0.145,1.131402135,-7,"NE","SubSahAfr","Africa","Western Africa","Niger",0,1,-0.541899979,0.453700304,0.551999986,0.541899979,0,0,0,1,0,0.95416528,NA,NA,NA,81,70.965,91.035,10.035,81,0,9,8
"2241",2241,2241,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.1969,1969,1188523,1188.522949,7.080466596,10,0,9,0.195,0.637000024,1,0,0,0,0,0,0,0,0,0.144,1.131402135,-7,"NE","SubSahAfr","Africa","Western Africa","Niger",0,1,-0.535300016,0.451164186,0.541899979,0.535300016,0,0,0,1,0,0.95416528,NA,NA,NA,81,70.965,91.035,10.035,81,0,10,9
"2242",2242,2242,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.197,1970,1188523,1188.522949,7.080466596,11,0,10,0.194,0.637000024,1,0,0,0,0,0,0,0,0,0.127,1.131402135,-7,"NE","SubSahAfr","Africa","Western Africa","Niger",0,1,-0.538399994,0.444473296,0.535300016,0.538399994,0,0,0,1,0,0.95416528,NA,NA,NA,81,70.965,91.035,10.035,81,0,11,10
"2243",2243,2243,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.1971,1971,1188523,1188.522949,7.080466596,12,0,11,0.2,0.637000024,1,0,0,0,0,0,0,0,0,0.128,1.131402135,-7,"NE","SubSahAfr","Africa","Western Africa","Niger",0,1,-0.563899994,0.439389706,0.538399994,0.563899994,0,0,0,1,0,0.95416528,NA,NA,NA,81,70.965,91.035,10.035,81,0,12,11
"2244",2244,2244,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.1972,1972,1188523,1188.522949,7.080466596,13,0,12,0.202,0.637000024,1,0,0,0,0,0,0,0,0,0.131,1.131402135,-7,"NE","SubSahAfr","Africa","Western Africa","Niger",0,1,-0.54339999,0.443751097,0.563899994,0.54339999,0,0,0,1,0,0.95416528,NA,NA,NA,81,70.965,91.035,10.035,81,0,13,12
"2245",2245,2245,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.1973,1973,1188523,1188.522949,7.080466596,14,0,13,0.201,0.637000024,1,0,0,0,0,0,0,0,0,0.133,1.131402135,-7,"NE","SubSahAfr","Africa","Western Africa","Niger",0,1,-0.524200022,0.448213905,0.54339999,0.524200022,0,0,0,1,0,0.95416528,NA,NA,NA,81,70.965,91.035,10.035,81,0,14,13
"2246",2246,2246,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.1974,1974,1188523,1188.522949,7.080466596,15,0,14,0.131,0.637000024,1,0,0,0,0,0,0,0,0,0.086,1.131402135,-7,"NE","SubSahAfr","Africa","Western Africa","Niger",0,1,-0.255100012,0.444455594,0.524200022,0.255100012,0,0,0,1,0,0.95416528,NA,NA,NA,81,70.965,91.035,10.035,81,0,15,14
"2247",2247,2247,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.1975,1975,1188523,1188.522949,7.080466596,16,0,15,0.099,0.637000024,1,0,0,0,0,0,0,0,0,0.088,1.131402135,-7,"NE","SubSahAfr","Africa","Western Africa","Niger",0,1,-0.226099998,0.453255206,0.255100012,0.226099998,0,0,0,1,0,0.95416528,NA,NA,NA,81,70.965,91.035,10.035,81,0,16,15
"2248",2248,2248,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.1976,1976,1188523,1188.522949,7.080466596,17,0,16,0.097,0.637000024,1,0,0,0,0,0,0,0,0,0.088,1.131402135,-7,"NE","SubSahAfr","Africa","Western Africa","Niger",0,1,-0.330900013,0.393962801,0.226099998,0.330900013,0,0,0,1,0,0.95416528,NA,NA,NA,81,70.965,91.035,10.035,81,0,17,16
"2249",2249,2249,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.1977,1977,1188523,1188.522949,7.080466596,18,0,17,0.098,0.637000024,1,0,0,0,0,0,0,0,0,0.091,1.131402135,-7,"NE","SubSahAfr","Africa","Western Africa","Niger",0,1,-0.305999994,0.393769413,0.330900013,0.305999994,0,0,0,1,0,0.95416528,NA,NA,NA,81,70.965,91.035,10.035,81,0,18,17
"2250",2250,2250,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.1978,1978,1188523,1188.522949,7.080466596,19,0,18,0.095,0.637000024,1,0,0,0,0,0,0,0,0,0.089,1.131402135,-7,"NE","SubSahAfr","Africa","Western Africa","Niger",0,1,-0.282200009,0.392026007,0.305999994,0.282200009,0,0,0,1,0,0.95416528,NA,NA,NA,81,70.965,91.035,10.035,81,0,19,18
"2251",2251,2251,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.1979,1979,1188523,1188.522949,7.080466596,20,0,19,0.102,0.637000024,1,0,0,0,0,0,0,0,0,0.091,1.131402135,-7,"NE","SubSahAfr","Africa","Western Africa","Niger",0,1,-0.207100004,0.39537251,0.282200009,0.207100004,0,0,0,1,0,0.95416528,NA,NA,NA,81,70.965,91.035,10.035,81,0,20,19
"2252",2252,2252,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.198,1980,1188523,1188.522949,7.080466596,21,0,20,0.104,0.637000024,1,0,0,0,0,0,0,0,0,0.1,1.131402135,-7,"NE","SubSahAfr","Africa","Western Africa","Niger",0,1,-0.248699993,0.389354914,0.207100004,0.248699993,0,0,0,1,0,0.95416528,NA,NA,NA,83,71.907,92.093,10.093,82,0,21,20
"2253",2253,2253,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.1981,1981,1188523,1188.522949,7.080466596,22,0,21,0.104,0.637000024,1,0,0,0,0,0,0,0,0,0.1,1.131402135,-7,"NE","SubSahAfr","Africa","Western Africa","Niger",0,1,-0.28459999,0.387394011,0.248699993,0.28459999,0,0,0,1,0,0.95416528,NA,NA,NA,83,71.907,92.093,10.093,82,0,22,21
"2254",2254,2254,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.1982,1982,1188523,1188.522949,7.080466596,23,0,22,0.1,0.637000024,1,0,0,0,0,0,0,0,0,0.099,1.131402135,-7,"NE","SubSahAfr","Africa","Western Africa","Niger",0,1,-0.328999996,0.389952302,0.28459999,0.328999996,0,0,0,1,0,0.95416528,NA,NA,NA,83,71.907,92.093,10.093,82,0,23,22
"2255",2255,2255,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.1983,1983,1188523,1188.522949,7.080466596,24,0,23,0.1,0.637000024,1,0,0,0,0,0,0,0,0,0.099,1.131402135,-7,"NE","SubSahAfr","Africa","Western Africa","Niger",0,1,-0.284000009,0.389869809,0.328999996,0.284000009,0,0,0,1,0,0.95416528,NA,NA,NA,83,71.907,92.093,10.093,82,0,24,23
"2256",2256,2256,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.1984,1984,1188523,1188.522949,7.080466596,25,0,24,0.098,0.637000024,1,0,0,0,0,0,0,0,0,0.099,1.131402135,-7,"NE","SubSahAfr","Africa","Western Africa","Niger",0,1,-0.284500003,0.393053293,0.284000009,0.284500003,0,0,0,1,0,0.95416528,NA,NA,NA,83,71.907,92.093,10.093,82,0,25,24
"2257",2257,2257,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.1985,1985,1188523,1188.522949,7.080466596,26,0,25,0.099,0.637000024,1,0,0,0,0,0,0,0,0,0.099,1.131402135,-7,"NE","SubSahAfr","Africa","Western Africa","Niger",0,1,0.040989999,0.350610703,0.284500003,-0.040989999,0,0,0,1,0,0.95416528,NA,NA,NA,83,71.907,92.093,10.093,82,0,26,25
